80709	15.0159549713
395	30.0321028233
171	45.0481519699
174	60.0641629696
176	75.0766370296
175	90.1229629517
136	105.130726814
123	120.14675498
129	135.1629498
126	150.17554903
170	165.19251895
180	180.20210886
163	195.215361834
164	210.220285892
161	225.276364803
163	240.290730953
165	255.301229
170	270.304646969
166	285.311612844
167	300.327617884
166	315.34436202
1771	330.34850502
2466	345.364786863
258	360.367857933
2404	375.370662928
293	390.375777006
292	405.393340826
567	420.410910845
260	435.428419828
552	450.445989847
572	465.456321001
214	480.459792852
343	495.463064909
287	510.471719027
357	525.488898993
70378	540.492326021
79439	555.506441832
80017	570.582988024
52263	585.59252286
78461	600.599908829
80045	615.60765481
80507	630.659770012
81130	645.722743988
80717	660.739403009
80513	675.802958012
67527	690.818279982
80650	705.865880966
80254	720.877846956
80656	735.886587858
80198	750.899981022
80239	765.913976908
80545	781.537969828
80350	796.54218483
80539	811.558185816
80511	826.563970804
80114	841.628379822
81109	856.633427858
80439	871.648586988
80579	886.651233912
80216	902.372496843
79483	917.379874945
80347	932.382787943
76898	947.399869919
79947	962.471436977
80704	977.476207972
41574	992.491762877
59383	1007.50223303
80317	1022.58150387
80437	1037.593925
58209	1052.60649681
30396	1067.62405181
12027	1082.63855481
30337	1097.6409409
29144	1112.65008402
29358	1127.6581068
30496	1142.72096586
29373	1157.735497
22023	1172.73671794
29163	1187.74687099
21379	1202.75971198
33770	1217.7722249
21156	1232.78925586
27610	1247.83372593
32169	1262.8969388
30768	1277.89906096
36515	1292.9151988
26524	1307.92683697
178	1322.93600702
163	1337.94860983
164	1352.96626782
165	1367.97275996
177	1382.99018383
387	1398.00233793
79923	1413.01521802
57520	1428.03104091
79838	1443.03597498
79794	1458.04766202
38660	1473.06479788
335	1488.08259988
516	1503.0979569
2835	1518.11237597
7388	1533.12837696
7681	1548.13394785
3601	1563.15091586
9438	1578.16483998
3605	1593.17209291
4776	1608.18946385
4137	1623.20448589
3887	1638.209795
4778	1653.272331
5449	1668.27753186
5263	1683.28220081
3771	1698.29821396
3446	1713.31360793
4523	1728.32175493
4442	1743.3317349
5055	1758.34679985
5206	1773.353755
5001	1788.37048483
5499	1803.38103795
4886	1818.39856195
6334	1833.41446996
6512	1848.4306128
6260	1863.437819
6650	1878.44686389
6342	1893.46462202
4991	1908.47122288
5105	1923.48115802
6339	1938.497648
5130	1953.50980401
6479	1968.51679182
5508	1983.5265429
3632	1998.5393939
6417	2013.5434649
4513	2028.55954385
5415	2043.56128502
4468	2058.56918693
5976	2073.57638097
9783	2088.57833195
5770	2103.59592795
7509	2118.60961294
3710	2133.62723494
4488	2148.65397286
5027	2163.67065287
4017	2178.68604088
4100	2193.70296001
6095	2208.80739999
6862	2223.82354403
10633	2238.84088588
3814	2253.85853291
4931	2268.86936784
12459	2283.87712502
6848	2298.89410496
6136	2313.91160703
5624	2328.929075
3428	2343.94548798
214	2359.00677395
218	2374.02434397
224	2389.03188181
217	2404.03597689
380	2419.04070282
523	2434.0582788
817	2449.0756948
360	2464.0932889
223	2479.11086988
211	2494.12852001
209	2509.14608502
222	2524.15967083
221	2539.17716503
180	2554.192343
170	2569.20995402
170	2584.22754383
172	2599.24509883
143	2614.26270103
128	2629.27498794
133	2644.28751493
135	2659.29688287
135	2674.30215502
136	2689.3186419
137	2704.33640099
131	2719.35398698
129	2734.37161088
129	2749.38764286
133	2764.405231
126	2779.42285681
134	2794.43804598
136	2809.45409489
152	2824.47161102
309	2839.48916388
613	2854.50338483
512	2869.5209229
179	2884.53853798
262	2899.5545938
240	2914.56978703
331	2929.58580589
190	2944.60193801
554	2959.61786199
254	2974.63540292
421	2989.64414001
195	3004.66166687
51	3019.68837666
335	3034.70598674
178	3049.71309066
181	3064.73083568
362	3079.74684286
266	3094.75072074
679	3109.76508069
499	3124.77210379
165	3139.78891969
171	3154.80291367
412	3169.80875874
68496	3184.81796885
78643	3199.82339978
77260	3214.83758783
6735	3229.85235882
314	3244.86991382
283	3259.88420486
221	3274.89827871
210	3289.90375972
383	3304.91697788
542	3319.93254066
427	3334.94688177
482	3349.94891667
79927	3364.95867467
71489	3379.97464967
220	3395.44458485
387	3411.17618775
58533	3426.19277668
177	3441.2641058
197	3458.49714875
209	3473.74505687
172	3489.76240683
392	3504.77933383
164	3519.7872417
162	3534.79716969
207	3549.81470466
328	3564.81596684
8942	3579.83361387
222	3594.83878779
208	3609.85076165
220	3624.86783576
462	3639.88546872
723	3654.90149474
273	3669.91893768
310	3684.93297672
163	3699.94808865
209	3714.96422982
292	3729.98032379
526	3744.99790788
329	3760.00939488
227	3775.02574968
184	3790.04344273
188	3805.06104565
187	3820.07785368
186	3835.09347773
185	3850.11082673
185	3865.12731886
187	3880.1345737
188	3895.15054584
147	3910.16730881
144	3925.18444467
144	3940.2016747
151	3955.21619987
146	3970.22652984
145	3985.24407887
146	4000.26166177
147	4015.27768469
144	4030.2941277
146	4045.31174278
147	4060.32680678
146	4075.3427968
143	4090.36081672
242	4105.36675167
253	4120.37434173
661	4135.39041972
128	4150.39699268
131	4165.41283274
437	4180.60724282
613	4195.65471768
126	4210.66977668
284	4225.68418479
626	4240.70100784
190	4255.70401788
169	4270.72159386
240	4285.72598672
186	4300.74375486
162	4315.7861557
162	4330.7923398
161	4345.80871677
163	4360.82556272
172	4375.84212375
163	4390.84713483
161	4405.86124587
167	4421.62428784
162	4436.64062977
138	4451.65697384
125	4466.67339778
125	4481.68976569
121	4498.08269572
262	4513.63648677
145	4528.64242768
152	4543.65685487
120	4558.67311478
124	4573.68647671
122	4588.7000587
123	4603.74603987
122	4618.81289172
129	4634.05700684
324	4649.37014174
148	4664.71933985
331	4679.75286484
331	4694.83392882
390	4709.87531567
556	4724.93198681
455	4739.95586085
601	4754.95928383
393	4770.03160882
3060	4785.05988765
309	4800.1193068
349	4815.13703775
442	4830.18510866
295	4845.2404387
375	4860.74776769
235	4875.76033282
359	4890.9576838
353	4906.1361208
357	4921.39056182
162	4936.40699172
321	4951.44549966
403	4966.46221566
513	4981.50037479
408	4996.5167737
208	5011.5331707
162	5026.55103087
160	5041.5675447
165	5056.58350468
166	5071.59355068
166	5086.60855269
166	5101.61505485
170	5116.63157582
164	5131.67575884
202	5152.12339568
268	5168.35956168
173	5183.4259088
124	5198.43323278
120	5213.44242382
123	5228.45299577
132	5243.46521377
130	5258.48167085
429	5273.49808573
287	5288.52408671
170	5303.52570676
167	5318.53733777
181	5333.54085373
161	5348.55730271
162	5363.56795167
165	5378.58200073
163	5393.59846067
164	5408.61500573
161	5423.62420082
162	5438.63826274
163	5453.6547718
165	5468.67247962
174	5483.69536066
131	5499.08588862
147	5514.34018564
131	5529.35682582
230	5545.15900182
361	5560.98901462
212	5576.00553274
542	5591.31752777
362	5606.81869578
456	5621.87053871
418	5636.89566183
223	5651.92636871
512	5666.94201874
247	5682.30148077
220	5697.83600568
26133	5712.84047865
186	5727.97960281
166	5743.00171375
184	5758.07565665
166	5773.08998966
166	5788.88617682
180	5803.91453266
172	5818.95259976
177	5833.97466564
170	5848.99336171
172	5864.31686377
172	5879.36097168
177	5894.38198971
176	5909.39840769
134	5924.41398978
129	5939.4306178
136	5954.43810176
127	5969.45430183
124	5984.47156381
142	5999.49028468
147	6014.50679683
127	6029.52349972
144	6044.54002666
127	6059.55656075
129	6074.56995177
123	6089.58636069
128	6104.60272884
126	6119.62140178
158	6134.63794279
120	6149.6542108
132	6164.6700077
212	6179.68600082
2731	6194.7250688
51395	6209.77682471
33922	6224.79361367
175	6239.79747772
175	6254.8093338
175	6269.8255248
167	6284.84067678
170	6299.85571765
178	6314.87277364
